customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03355,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,72.16,1892.6,Yes
CUST-03356,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,55.87,933.81,No
CUST-03357,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,103.81,5562.52,No
CUST-03358,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.31,2847.15,Yes
CUST-03359,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),105.31,7004.21,No
CUST-03360,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.91,112.54,No
CUST-03361,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.46,4360.8,No
CUST-03362,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.96,801.31,No
CUST-03363,Female,1,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),106.69,4664.32,No
CUST-03364,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,115.07,2141.22,No
CUST-03365,Female,1,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.4,3819.37,No
CUST-03366,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.87,2871.81,No
CUST-03367,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,74.45,2210.63,No
CUST-03368,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),114.57,6249.43,Yes
CUST-03369,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.29,1121.36,No
CUST-03370,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,29.43,1450.33,No
CUST-03371,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),46.13,1110.7,Yes
CUST-03372,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.72,2773.22,No
CUST-03373,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,35.14,1430.44,No
CUST-03374,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,107.6,7172.95,Yes
CUST-03375,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.57,1091.34,No
CUST-03376,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,111.3,1899.79,Yes
CUST-03377,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.18,2352.48,Yes
CUST-03378,Female,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.13,459.03,No
CUST-03379,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),93.78,6241.3,No
CUST-03380,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.21,770.39,Yes
CUST-03381,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,97.42,2287.48,Yes
CUST-03382,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,113.32,341.77,No
CUST-03383,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.58,802.77,Yes
CUST-03384,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,100.98,3360.79,No
CUST-03385,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,111.66,3441.79,No
CUST-03386,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.98,2515.26,No
CUST-03387,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),97.46,758.31,Yes
CUST-03388,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.16,1302.4,No
CUST-03389,Male,1,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),106.31,100.56,No
CUST-03390,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),65.44,248.81,No
CUST-03391,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.28,148.39,Yes
CUST-03392,Male,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,71.69,2380.32,No
CUST-03393,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.26,1038.25,Yes
CUST-03394,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,99.37,1371.47,Yes
CUST-03395,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.82,1547.31,No
CUST-03396,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.46,1044.02,No
CUST-03397,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.58,1414.32,No
CUST-03398,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.53,2755.02,No
CUST-03399,Female,0,No,No,63,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.28,4574.64,Yes
CUST-03400,Female,1,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,82.77,4700.82,No
CUST-03401,Female,0,Yes,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.63,999.54,No
CUST-03402,Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,89.26,2140.1,No
CUST-03403,Female,1,No,No,65,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.47,5140.62,Yes
CUST-03404,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.56,2485.03,No
CUST-03405,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,87.55,3256.31,Yes
CUST-03406,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),105.91,2718.37,No
CUST-03407,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),22.11,1043.83,No
CUST-03408,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.95,1660.58,No
CUST-03409,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,54.31,1504.29,No
CUST-03410,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,49.17,3364.74,No
CUST-03411,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.04,3175.7,No
CUST-03412,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.9,679.52,No
CUST-03413,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.97,602.02,Yes
CUST-03414,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,37.44,1746.0,No
CUST-03415,Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,113.42,2840.96,Yes
CUST-03416,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.07,166.25,No
CUST-03417,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.83,2426.82,No
CUST-03418,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.18,2349.3,No
CUST-03419,Female,0,No,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,74.78,4222.84,No
CUST-03420,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,116.75,1189.38,No
CUST-03421,Male,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),31.69,1613.7,No
CUST-03422,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.4,821.43,Yes
CUST-03423,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.55,939.49,No
CUST-03424,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.96,314.18,No
CUST-03425,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,119.94,1756.18,Yes
CUST-03426,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.75,788.82,Yes
CUST-03427,Female,0,Yes,No,52,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.94,3321.54,No
CUST-03428,Male,1,Yes,No,70,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,40.36,2421.99,No
CUST-03429,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),99.17,5590.68,No
CUST-03430,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.45,2832.27,No
CUST-03431,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.14,1676.71,No
CUST-03432,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.77,1387.68,No
CUST-03433,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.19,2089.09,No
CUST-03434,Male,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,75.2,1881.99,Yes
CUST-03435,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),36.15,1356.38,Yes
CUST-03436,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.55,3672.14,No
CUST-03437,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.92,5231.26,No
CUST-03438,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,63.06,814.74,No
CUST-03439,Male,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,1348.24,No
CUST-03440,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),82.7,4289.96,No
CUST-03441,Male,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),44.41,2435.91,No
CUST-03442,Male,1,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,113.95,5474.45,No
CUST-03443,Male,1,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.84,1032.34,Yes
CUST-03444,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,113.13,2928.21,No
CUST-03445,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),19.86,473.59,No
CUST-03446,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,117.8,8043.3,No
CUST-03447,Male,1,No,No,67,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.89,3083.55,Yes
CUST-03448,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.73,3003.09,Yes
CUST-03449,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,65.56,3795.14,No
CUST-03450,Female,0,Yes,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.79,3408.18,No
CUST-03451,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),115.72,6932.83,No
CUST-03452,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.07,328.17,Yes
CUST-03453,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.61,2259.66,No
CUST-03454,Female,0,No,Yes,42,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,113.81,4655.31,No
CUST-03455,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,98.44,1313.54,No
CUST-03456,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.06,1483.3,Yes
CUST-03457,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),109.39,922.68,No
CUST-03458,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,54.59,1826.28,No
CUST-03459,Male,0,No,No,22,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),114.51,2371.1,Yes
CUST-03460,Female,0,No,No,58,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,70.62,3715.48,Yes
CUST-03461,Female,0,No,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,93.35,5583.11,No
CUST-03462,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,82.98,818.3,No
CUST-03463,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,92.82,2242.37,No
CUST-03464,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),36.42,2217.17,No
CUST-03465,Female,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.7,6903.84,No
CUST-03466,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.88,262.08,No
CUST-03467,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,82.36,3445.03,Yes
CUST-03468,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),39.61,1867.7,No
CUST-03469,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.45,1809.05,No
CUST-03470,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.48,813.68,No
CUST-03471,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,19.84,129.26,No
CUST-03472,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.16,3772.62,No
CUST-03473,Female,0,No,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.45,1933.34,Yes
CUST-03474,Female,1,Yes,No,23,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.56,2637.02,No
CUST-03475,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,79.52,3313.91,No
CUST-03476,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,51.9,701.19,No
CUST-03477,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.84,3170.43,No
CUST-03478,Male,0,No,No,39,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.59,3984.97,No
CUST-03479,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,38.34,1339.72,No
CUST-03480,Female,0,No,Yes,36,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),33.45,1086.61,No
CUST-03481,Female,0,Yes,No,6,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),28.24,159.06,No
CUST-03482,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.14,618.3,Yes
CUST-03483,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,67.63,583.84,No
CUST-03484,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,93.1,5659.77,Yes
CUST-03485,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.82,2862.63,No
CUST-03486,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.93,5129.42,No
CUST-03487,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,68.61,314.09,No
CUST-03488,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.49,3112.69,No
CUST-03489,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,48.67,1798.23,No
CUST-03490,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.42,1135.24,No
CUST-03491,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.55,503.03,Yes
CUST-03492,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),25.22,45.8,No
CUST-03493,Female,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.32,1516.9,No
CUST-03494,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,90.8,984.67,Yes
CUST-03495,Male,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.72,5047.65,No
CUST-03496,Male,1,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),20.04,1106.86,Yes
CUST-03497,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.77,280.93,Yes
CUST-03498,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.39,736.88,No
CUST-03499,Female,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.15,3364.51,No
CUST-03500,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,70.43,3092.39,No
CUST-03501,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.48,6377.1,No
CUST-03502,Male,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.85,866.75,No
CUST-03503,Male,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.66,2802.3,No
CUST-03504,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.17,2108.85,No
CUST-03505,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,46.09,264.08,No
CUST-03506,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),112.03,4339.87,No
CUST-03507,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,62.76,189.72,No
CUST-03508,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,80.61,2693.37,No
CUST-03509,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.8,3103.33,Yes
CUST-03510,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,39.3,1909.43,No
CUST-03511,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.41,3066.9,Yes
CUST-03512,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,98.88,266.16,No
CUST-03513,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.17,6463.36,No
CUST-03514,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.67,2763.55,No
CUST-03515,Female,1,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),105.13,1854.12,No
CUST-03516,Male,1,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,50.54,3306.93,No
CUST-03517,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,54.84,1203.31,No
CUST-03518,Male,1,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.54,881.04,No
CUST-03519,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.93,4558.9,No
CUST-03520,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),20.71,1396.64,No
CUST-03521,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),43.56,1249.96,No
CUST-03522,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.04,681.31,Yes
CUST-03523,Female,1,No,No,72,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.9,7045.67,No
CUST-03524,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.8,2493.31,Yes
CUST-03525,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,44.8,1896.09,No
CUST-03526,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.99,3652.36,Yes
CUST-03527,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,116.19,3109.82,No
CUST-03528,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),78.86,1616.07,No
